projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
02f4b9d28278e090d55f839b5b1408b2,4ff67606ab2d1b37469163ad365075d8,ac6668b24945ea1b7d9d6492f1bbc72f,5.30897E+11,46.382423,-120.302684,Toppenish,WA,98948,,Toppenish School District 202,Yakima,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,30,327.32,385.08,25,f,f,5/10/2014
c23165971e056bd3e0c4db108795996c,3288925c336416caae79da6187024383,367a0ad7f70b11c5b0136f40679473ea,4.02025E+11,35.340508,-97.476676,Moore,OK,73160,suburban,Moore School District I-2,Cleveland,f,f,f,f,f,f,Mr.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Technology,high poverty,Grades 9-12,30,1230.55,1447.71,200,f,f,5/10/2014
ec9b83097481899bbfb5a4bcfbd4a518,0876d1f5215d8ed0a58671e18f375545,ce44b4f6489a4b0855b246f6254ac0a3,62271012566,34.057873,-118.297808,Los Angeles,CA,90005,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,30,467.77,550.32,60,f,f,5/10/2014
f94f40c768d3dbad8b13d77fa95afeed,98fbc2c7ac5252ca7ae6238ac907d061,e108af6f4f811759e8b36a079eb66773,4.02277E+11,35.573457,-97.495661,Oklahoma City,OK,73131,rural,Oklahoma City School Dist,Oklahoma,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Extracurricular,Applied Learning,Books,highest poverty,Grades 9-12,30,381.98,449.39,20,f,f,5/10/2014
2fe339b85de07b83f3b102b01ea3284d,ff5398f2bb2d4cf557ac8f123ed92aeb,fad2c796ae6b92c0d3bce8d742de0142,1.30228E+11,34.038109,-84.368256,Roswell,GA,30075,suburban,Fulton Co School District,Fulton,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Extracurricular,Applied Learning,Supplies,moderate poverty,Grades 3-5,30,2080.93,2448.15,250,f,f,5/10/2014
1a83bc1376fbb4e3c5b9decbb95497fc,13035538fbc4006f479cebf944e422fc,b8728e6d47b6e95edd013bc0a28c56c5,,34.280739,-118.557343,Porter Ranch,CA,91326,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Social Sciences,History & Civics,Books,low poverty,Grades PreK-2,30,364.61,428.95,27,f,f,5/10/2014
bb3b0ec22ee22949f053fd95d6e1c392,ecb6afd15012a8211325c211440d4b12,d5e1ccff2e9792cd5c9f345a73b9430f,80336000336,39.672916,-105.044776,Denver,CO,80219,urban,Denver Public School Dist 1,Denver,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Literacy,Literacy & Language,Supplies,highest poverty,Grades 3-5,30,540.07,635.38,25,f,f,5/10/2014
c66a8e31f8f837f90efde389c072a75b,b9a5b57121706a553ab04cb4df32c034,999b50836b1491c501986cf6f852eb84,5.10045E+11,36.604483,-82.183885,Bristol,VA,24201,urban,Bristol Virgina Pub Sch Dist,Bristol City,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Visual Arts,Music & The Arts,Supplies,high poverty,Grades 6-8,30,503.97,592.91,120,f,f,5/10/2014
94c379574078e61fc3fb005a5fd5865f,1b5a53e62f1fe789fec418f244cc9bb5,9d4b16b9bb40835a8624824059e3a585,4.84107E+11,30.245866,-95.196492,Splendora,TX,77372,rural,Splendora Ind School District,Montgomery,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,30,1928.95,2269.35,10,f,f,5/10/2014
07be39bcd35cfbbbe362ce30f7049b98,4cfde3a86a4188f3f38b627a54605fcf,bfe3c2bdd65eb1c2824844b2c30c1ed9,,32.724739,-97.267303,Fort Worth,TX,76105,,Texas Dept of Education,Tarrant,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,30,659.8,776.24,25,f,f,5/10/2014
7101f49f36647988b99609111f3a092f,275c1474c6107c8b7b8a318a98d3e5f4,b6a973015e286617da04b24a21a1b114,1.80477E+11,39.816291,-86.256634,Indianapolis,IN,46224,,Indianapolis Public Sch Dist,Marion,f,f,f,f,f,f,Mrs.,f,f,Foreign Languages,Literacy & Language,,,Supplies,highest poverty,Grades 9-12,30,241.61,284.25,137,f,f,5/10/2014
e63acbec77104b73055142395188440e,824c5afd7de44f9c79b848cf411660fc,bfb045220f3622d2533a2d23c4c05e50,1.72277E+11,39.885925,-91.10719,Liberty,IL,62347,rural,Liberty Cmty Unit Sch Dist 2,Adams,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Health & Life Science,Math & Science,Technology,high poverty,Grades 6-8,30,1978.76,2327.95,100,f,f,5/10/2014
bcb56835a22dd3678769e00c0fe5508b,4d346225385b8232802950c042055293,8cb8f224cda9815e47b16b38baf1c7de,1.30174E+11,33.82785,-84.222267,Tucker,GA,30084,suburban,Dekalb Co School District,De Kalb,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Early Development,Applied Learning,Technology,highest poverty,Grades 3-5,30,564.1,663.65,12,f,f,5/10/2014
d2db65a351c7e69245b8f9fee05d5ee1,fe9baeb1d0255c303c68d81f28795199,04e536a6f43d7ece7b9447ce4f2fae43,1.20048E+11,30.430811,-81.682735,Jacksonville,FL,32218,urban,Duval Co Public School Dist,Duval,f,t,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 3-5,30,324.96,382.31,25,f,f,5/10/2014
49b406db08f5f2a7e75a9af563fd6122,6cfcb89ad68aa613ab7ae274d0fb1c73,dc34b021fd177cfdb22f22055ca9d04f,10060000256,32.838778,-85.517527,Lafayette,AL,36862,rural,Chambers Co School District,Chambers,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,1993.83,2345.68,15,f,f,5/10/2014
f32d2e14261cff874c09c8eb433640f8,0fc06e3beb674ad10dff530821b595f0,d4ba93c87d4baccb9672b9799a6fbbad,4.2224E+11,39.889133,-75.281219,Folcroft,PA,19032,suburban,Southeast Delco School Dist,Delaware,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Social Sciences,History & Civics,Books,highest poverty,Grades 3-5,30,179.51,211.19,40,f,f,5/10/2014
2618f8b4fc76df8d5094ac07b13e51a1,a97083fced6ca5511925fb389573a0bd,e97aeee7f51115618a6f31a20960777d,62805011351,37.77351,-122.184761,Oakland,CA,94605,urban,Oakland Unified School Dist,Alameda,t,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,30,870.49,1024.11,90,f,f,5/10/2014
56c97f6869f44b71f144eb19e68ac898,e1f16f518a31d03c9ef36e5a8ab82bfd,dd95658f713f85fd398d0c18425ce863,3.60008E+11,40.813219,-73.937497,New York,NY,10037,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,30,333.48,392.33,12,f,f,5/10/2014
8053ab8e6c0dfbc9170d7158ba80a07f,1827f5a9005bbe671f3f3040518f92fc,e1743d5a0d8f351cc49dacb6631bb291,2.61644E+11,42.92514,-85.672119,Grand Rapids,MI,49507,urban,Grand Rapids Pub Sch Dist,Kent,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30,469.11,551.89,15,f,f,5/10/2014
d82dd5ec57b824ec0abe885004b833bb,f83ae997bc436a26d00e07b5872b0bd9,a8c99a2c790f98c0a90682321b368fd5,3.62798E+11,40.950817,-73.886391,Yonkers,NY,10703,suburban,Greenburgh-north Castle SD,Westchester,f,f,t,f,f,f,Mr.,f,f,Special Needs,Special Needs,Literacy,Literacy & Language,Supplies,highest poverty,Grades 9-12,30,156.63,184.27,75,f,f,5/10/2014
ac1e82831e55a14c222d136acc28b58f,0d9f2e0493ce6daa593d735cd7806844,c43929d490443eb86aebfc3d9e6ba5da,3.90439E+11,41.281261,-84.365295,Defiance,OH,43512,rural,Defiance City School District,Defiance,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Technology,high poverty,Grades 6-8,30,742.33,873.33,150,f,f,5/10/2014
51262b5e59ce2725fd4c1da594415a9a,96b4c3919e90144c4c4b15bd953eee9d,6c00c9e5fc7d50017914e1fe17b11ad7,1.81236E+11,39.796684,-85.996975,Indianapolis,IN,46229,urban,Msd of Warren Twp,Marion,f,f,f,f,f,f,Mrs.,f,f,Character Education,Applied Learning,College & Career Prep,Applied Learning,Books,highest poverty,Grades 9-12,30,431.64,507.81,75,f,f,5/10/2014
86fb0acb0225671d65a829bb22a6e44c,2d1a742593610a1cbf8247c1a3bcc163,9f171939a2a599520ee40d09c60c8046,3.60015E+11,40.582619,-73.968704,Brooklyn,NY,11235,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,highest poverty,Grades 9-12,30,557.49,655.87,102,f,f,5/10/2014
823196f39b907c7819bd3e5bda805d1f,1cb0c7008ef32b664962bb2e413e5494,4b23b6b43b11b30198750db96d6a146b,4.10002E+11,45.532193,-122.909172,Hillsboro,OR,97124,urban,Hillsboro School District 1j,Washington,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Applied Sciences,Math & Science,Supplies,moderate poverty,Grades 3-5,30,381.23,448.51,31,f,f,5/10/2014
19c768e923c3183f12e0234f4d12d78b,7e763d521cc178cce6e222e8d7dd00ff,42fcc12bda46c723e4d699982cde9ded,1.30441E+11,33.595034,-83.987792,Conyers,GA,30013,suburban,Rockdale Co Public Sch Dist,Rockdale,f,f,f,f,f,f,Mr.,f,f,College & Career Prep,Applied Learning,,,Books,highest poverty,Grades 9-12,30,144.6,170.12,999,f,f,5/10/2014
80da91a38791865dc4a9a3b60e3ffda1,4b416eb7d3692b9b279fcd2cb1a6e254,2e500fd24e6b7851b734fea80dfbd74c,80480000751,39.853371,-105.067986,Arvada,CO,80003,suburban,Jefferson Co School Dist R-1,Jefferson,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,30,438.94,516.4,28,f,f,5/10/2014
2a85cb79e52cc6a93ce245d84b5cfe0b,6303df62615c86af5408ca854e492d21,c3a338ff8b08a96d877a826c20339e7e,4.50249E+11,34.029122,-78.852678,Loris,SC,29569,rural,Horry Co School District,Horry,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,highest poverty,Grades 6-8,30,609.14,716.64,80,f,f,5/10/2014
f86696b4a7439be3271ec5055afebb0e,8eda11d6ba1ea1bc5574108f8d77ce41,5cd4e9932819b485dbc9cf06b48c4655,3.60528E+11,40.755025,-73.274902,Bay Shore,NY,11706,suburban,Brentwood Union Free Sch Dist,Suffolk,f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,30,156.21,183.78,26,f,f,5/10/2014
2266755a514e1dd23fb0ae3ac3675e37,1e5d01934f8a127ef4ff3f0e30fdebb7,b9fc15114ca5a426de0734c441cb25fc,3.70297E+11,35.190153,-80.865087,Charlotte,NC,28209,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,170.57,200.67,23,f,f,5/10/2014
99f38044535bda96bba3d1959aca6dcf,780e8f57c4a0efea7116ab37f7dcb98d,598631c5e39977b1506abca63a2a44b5,62577003857,37.283544,-121.985727,San Jose,CA,95130,urban,Moreland School District,Santa Clara,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Literacy,Literacy & Language,Supplies,moderate poverty,Grades 3-5,30,358.62,421.91,30,f,f,5/10/2014
d7d4d93cd9e82938a7d14425d0ccfada,f9c05cb932a9d9690800a80c736234fe,ba64b1dae15800aeb5389f57fa4b86b6,2.80348E+11,30.362073,-88.520486,Pascagoula,MS,39581,urban,Pascagoula School District,Jackson,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,30,326.99,384.69,30,f,f,5/10/2014
5866205499583760c3754d48a718cc87,ccd9ec68e640b9d284fa80ddc7dd577a,830756324229ab20ffbe7c0dcc776554,4.90114E+11,37.569811,-113.719205,Enterprise,UT,84725,rural,Washington Co School District,Washington,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 3-5,30,6089.55,7164.18,60,f,f,5/10/2014
5eea0b6ca5b6ddee9ff7cbc80ba40def,a94c561db28cc55509586dbe44b17770,4f6757a45e90817113a4b0f989ff0608,4.83312E+11,29.465,-98.616478,San Antonio,TX,78238,suburban,Northside Ind School District-Bexar,Bexar,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 9-12,30,683.95,804.65,300,f,f,5/10/2014
d1aa5092f4e5514ead6fe90f5742773a,1fa56b57aa89df854fdbc5127f7d0014,2cda76ed8428af65bfaacd2cf2f2115e,4.70147E+11,36.188537,-82.732774,Afton,TN,37616,rural,Greene Co School District,Greene,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,high poverty,Grades 6-8,30,328.86,386.89,15,f,f,5/10/2014
342e5c096dc8502418de78c1014d608b,88106425d2692c453db27230a5f311a8,5b41e74136965cb917d9d8b46b1722f0,3.60008E+11,40.717979,-74.013664,New York,NY,10282,urban,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Community Service,Applied Learning,Supplies,highest poverty,Grades 9-12,30,330.68,389.04,999,f,f,5/10/2014
194a0a2b48d0a4a1bf4c86833a2b2e2e,dfc442439c3537486f1022f032871a0e,d9210f97f5a98cf74737e1546bb49bc7,4.50363E+11,34.947765,-81.981094,Spartanburg,SC,29301,suburban,Spartanburg School District 6,Spartanburg,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Books,high poverty,Grades 3-5,30,148.54,174.75,30,f,f,5/10/2014
536c26806d6aedaddfbc82a18ad29575,b981d285958db6ea7cc545332a33cc0d,7142941316d70dff623259ab5d24caec,1.50003E+11,21.361351,-157.929016,Honolulu,HI,96818,suburban,Central Oahu School District,Honolulu,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,high poverty,Grades 3-5,30,443.43,521.68,30,f,f,5/10/2014
047b88237e343e5c27477315aa3a911e,5e7c24f9673db58ce1be2dfd26f16023,834de34d79bd2185224777e722048dfc,3.50162E+11,32.345131,-108.702219,Lordsburg,NM,88045,,Lordsburg Municipal Sch Dist,Hidalgo,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,202.5,238.24,16,f,f,5/10/2014
5c3ea86f8b52deebb7ce85e4de440131,2133fc46f951f1e7d60645b0f9e48a6c,4f12c3fa0c1cce823c7ba1df57e90ccb,3.60015E+11,40.641727,-73.965655,Brooklyn,NY,11226,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,Special Needs,Special Needs,Other,highest poverty,Grades 3-5,30,496.76,584.42,12,f,f,5/10/2014
bfddd7612256ab0b43875de4b3bbf5a7,ca239fea5e33020cb8536f5abf597744,a9af25973d27132cee5027e58d5cfc6a,62271012439,34.059674,-118.244674,Los Angeles,CA,90012,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,30,357.31,420.36,240,f,f,5/10/2014
7858814bdc913282221fb6db794fd0a8,361a4682e86659e96931b329167f2be6,5a66c40517353bc5e2232f0ea54a492e,2.50279E+11,42.388514,-71.004115,East Boston,MA,2128,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades 3-5,30,282.74,332.64,16,f,f,5/10/2014
f876d7771a68e5a6231c62ad6457da9f,8edab5bc5d5186813a47923963d469dd,7c1535846a5e8fba48cc6b951f67cd1d,2.50279E+11,42.307836,-71.062443,Dorchester,MA,2122,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Environmental Science,Math & Science,Technology,highest poverty,Grades PreK-2,30,1349.49,1587.64,480,f,f,5/10/2014
03ddc2196f262c4f05f51859d5081f07,b19103da6ea62532ece20ea5e63b9f7b,1d4750baf3c3d0a4c92b320722dce868,,40.685573,-73.922485,Brooklyn,NY,11233,urban,District 75,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,f,Special Needs,Special Needs,Gym & Fitness,Health & Sports,Other,highest poverty,Grades 3-5,30,937.92,1103.44,100,f,f,5/10/2014
4e564db133b930331100987154b50725,e09e06fc3c320c465a1bc5c111568b49,0fe72760dd91edb7e74914e24648ec96,62805004241,37.800026,-122.23761,Oakland,CA,94610,urban,Oakland Unified School Dist,Alameda,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Technology,highest poverty,Grades PreK-2,30,948.94,1116.4,13,f,f,5/10/2014
f4568a620981680c14851a885a97b788,85b72a9dd7f24b989ee07229f3080265,da0ef41dddb66969811bae835d0b0eb2,5.10225E+11,38.89773,-77.49868,South Riding,VA,20152,rural,Loudoun Co Public School Dist,Loudoun,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Technology,low poverty,Grades 3-5,30,2030.56,2388.89,116,f,f,5/10/2014
1e48de2a6b6c47e048bd463df75eb990,f760e4d2630c1ee90baa499c8803424e,a9af25973d27132cee5027e58d5cfc6a,62271012439,34.059674,-118.244674,Los Angeles,CA,90012,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 9-12,30,524.38,616.92,150,f,f,5/10/2014
07a1f8084630a0d460d78b5c8cc08cc0,1fe4475bef6bdea2eac8736759714261,3870254e36f88935745384ebc06a4caf,1.30012E+11,33.752884,-84.34214,Atlanta,GA,30317,urban,Atlanta Public Schools,De Kalb,f,f,f,f,f,f,Mrs.,f,f,Performing Arts,Music & The Arts,Foreign Languages,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,1565.94,1842.28,100,f,f,5/10/2014
c3760e7066104fc327efad570fc59657,749a0fb43fb7fab07f906ee92634ff46,3eeff011ef3c43c31789b01c37bfd3a0,,38.924175,-76.995567,Washington,DC,20017,urban,[State run],District Of Columbia,t,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Special Needs,Special Needs,Technology,highest poverty,Grades PreK-2,30,457.48,538.21,75,f,f,5/10/2014
6cad98af16a240072a4a30fe94d7f288,9b549f02dc5ffa9b6061d1b682bf9100,1d377de62a5f0a762907b95550a3f3b3,4.8183E+11,31.850382,-106.426274,El Paso,TX,79904,urban,El Paso Ind School District,El Paso,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Technology,highest poverty,Grades 3-5,30,1011.11,1189.54,305,f,f,5/10/2014
07cd488edfa1bdbcec8094efd1644d59,d8c2d69f23e8f58a562fd9872f076597,27978274618ca9d2affa6861a144604a,3.6001E+11,40.706825,-73.920003,Brooklyn,NY,11237,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Special Needs,Special Needs,Supplies,highest poverty,Grades 6-8,30,300.09,353.05,300,f,f,5/10/2014
54f64da94d042b84b8fec235a9dd314c,1d4609b0559e24b3b816a3f5050b03e8,cc2f4176ea6e15e0cd73a3a0fe17fb71,1.6021E+11,43.648527,-116.352966,Boise,ID,83713,urban,Meridian Joint School Dist 2,Ada,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Other,moderate poverty,Grades 6-8,30,1105.5,1300.59,25,f,f,5/10/2014
22c7530f45db51963c46384f84d6c6db,b5d54170ca2fc23cb27f0e4bc5c595bb,7c1535846a5e8fba48cc6b951f67cd1d,2.50279E+11,42.307836,-71.062443,Dorchester,MA,2122,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30,601.38,707.51,375,f,f,5/10/2014
4ce57d95e700847ab0846976353fc936,b5b72a5fb6f17be9526e0522a79c50ac,de83893fe74aaa9a6e291488185d47a7,5.30396E+11,47.385975,-122.208748,Kent,WA,98031,urban,Kent School Dist 415,King,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades PreK-2,30,278,327.06,22,f,f,5/10/2014
f04c7c3ab74aa880ca34ef6af09aa72b,58104e2c864666dcfb29b9aa619aaa15,7739188ed8c4f2231253490df18a941d,1.20105E+11,28.710139,-81.726138,Astatula,FL,34705,rural,Lake Co School District,Lake,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Supplies,high poverty,Grades 3-5,30,314.16,369.6,7,f,f,5/10/2014
80abf6dc990d05f2b0c819f0826add80,2362720416e86adcb603227e3b192a0f,a945749c2db51b4abb6baaf62602d817,4.20015E+11,39.975752,-75.228157,Philadelphia,PA,19131,urban,Philadelphia City School Dist,Philadelphia,t,f,f,f,f,f,Mr.,f,f,College & Career Prep,Applied Learning,,,Other,highest poverty,Grades 9-12,30,782.62,920.73,130,f,f,5/10/2014
81b2e6b9a2e90b447170d8f471e7e116,1d483ae964f63a0879fe1f6e4c945d38,a2482b27a86616c58c6a914c05a07b2f,,35.745869,-79.806023,Asheboro,NC,27203,,Asheboro City School District,Randolph,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Special Needs,Special Needs,Technology,highest poverty,Grades PreK-2,30,562.49,661.75,18,f,f,5/10/2014
0b71745961285b96c161438b77719201,078954ff924e23f1b0b3ca10179df7f9,09c6e4c41e682ec1a110ee655f369e22,1.20105E+11,28.554463,-81.846105,Groveland,FL,34736,,Lake Co School District,Lake,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Special Needs,Special Needs,Books,highest poverty,Grades 3-5,30,285.08,335.39,23,f,f,5/10/2014
d47fd610a29884c13368153ddb9c9aff,d545023fb8a1b8f93d1cd586e3a1c406,94f24d0290712fd6d9c290ab77f3c579,,30.322571,-97.706833,Austin,TX,78744,urban,Texas Dept of Education,Travis,t,f,f,f,t,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,low poverty,Grades PreK-2,30,287.08,337.74,120,f,f,5/10/2014
12559a7f07d11df45b112a7de045d890,178fbd730a4913c18e67f5899276ea95,20971d1cd1fb5230723ac63a4dd4f8bf,2.40033E+11,39.447197,-77.337341,Frederick,MD,21701,urban,Frederick Co Public Sch Dist,Frederick,f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,30,228.65,269,550,f,f,5/10/2014
e0e274f35b791dc46371ca69f5f4dfb0,23d98e32a8523a79c954c15c6a57c0dd,d3e8b918383f7bcb7d3477b0defadca4,1.50003E+11,21.338948,-157.88217,Honolulu,HI,96819,urban,Honolulu School District,Honolulu,f,f,t,f,f,f,Mr.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,highest poverty,Grades 3-5,30,482.72,567.91,22,f,f,5/10/2014
4b58228238f7ed51db5e7d179b9d5e1c,76a36188c810fa968db3488cda0b52a1,9898e1af679d7051bfbc81251c944ea7,3.41629E+11,40.216312,-74.749825,Trenton,NJ,8609,urban,Trenton School District,Mercer,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,334.97,394.08,50,f,f,5/10/2014
2529110cb848a0133b8af9d0030d8902,af7b5cb0b1f31d242690a766c3391a64,7ed7041d62fcc976e65cdeb56136c931,4.82391E+11,29.978647,-95.187847,Humble,TX,77346,suburban,Humble Ind School District,Harris,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades 3-5,30,243.21,286.13,375,f,f,5/10/2014
6d43321c86bc2332f2543b38b043c25d,41c6ac59b5ea6a3adb9cfc724e2ab65f,559cbc1537a3259d5a4d45a0213a49cb,3.60015E+11,40.612641,-73.951724,Brooklyn,NY,11210,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,30,1923.87,2263.38,27,f,f,5/10/2014
3135ecce7a0553432455ebf5783bef55,4e0a3e04385b4466a358b80484aa31b6,4c91f0838a23af6e6538384bebb87566,2.612E+11,42.351941,-83.001467,Detroit,MI,48214,urban,Detroit Public School District,Wayne,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,30,916.18,1077.86,107,f,f,5/10/2014
4a8bc59e657d03445511cd5ad89fac09,bb783d6c4324968881f71a71cda8eeb1,ce6d3f444ccd9edce6b627f2c10b5bbb,40497000401,33.407997,-111.811034,Mesa,AZ,85204,urban,Mesa Unified School Dist 4,Maricopa,f,f,f,f,f,f,Mr.,f,f,Gym & Fitness,Health & Sports,Sports,Health & Sports,Technology,highest poverty,Grades 3-5,30,1057.17,1243.73,650,f,f,5/10/2014
3029f4dcb841b5d5369a397e6ee0c5b7,b0b76a5303d4b0cc2a7b6bba5a663055,ceba31ca91cc42907bcb4b9715603be3,4.22043E+11,40.525761,-79.844223,Oakmont,PA,15139,suburban,Riverview School District,Allegheny,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,,,Supplies,moderate poverty,Grades 6-8,30,180.8,212.71,80,f,f,5/10/2014
